Cores, Execution Time, GFLOPs
118, 3.528109, 566.875961
118, 3.550599, 563.285298
118, 3.539681, 565.022633
119, 3.747143, 533.740018
119, 3.908209, 511.743333
119, 3.689106, 542.136719
119, 3.671366, 544.756411
119, 3.777674, 529.426310
120, 3.732759, 535.796667
120, 3.742708, 534.372385
120, 3.752371, 532.996352
120, 3.737640, 535.097070
120, 3.734991, 535.476504
121, 4.267608, 468.646557
121, 3.948407, 506.533371
121, 4.093279, 488.605817
121, 3.951848, 506.092323
121, 3.899531, 512.882175
122, 3.611532, 553.781658
122, 3.661879, 546.167704
122, 3.638304, 549.706681
122, 3.623672, 551.926326
122, 3.671028, 544.806595
123, 4.076309, 490.639918
123, 3.864342, 517.552539
123, 3.782804, 528.708397
123, 3.999156, 500.105582
123, 3.946436, 506.786329
124, 3.786809, 528.149171
124, 3.782811, 528.707322
124, 3.786497, 528.192692
124, 3.774526, 529.867877
124, 3.778964, 529.245629
125, 3.975174, 503.122677
125, 3.881473, 515.268356
125, 3.868308, 517.021849
125, 3.861237, 517.968764
125, 4.155193, 481.325464
126, 3.757670, 532.244654
126, 3.684117, 542.870977
126, 3.702503, 540.175052
126, 3.683605, 542.946377
126, 3.705262, 539.772952
127, 3.909690, 511.549491
127, 3.891154, 513.986380
127, 3.995044, 500.620306
127, 3.808224, 525.179256
127, 3.882708, 515.104351
128, 3.819884, 523.576117
128, 3.836609, 521.293640
128, 3.824616, 522.928361
128, 3.803891, 525.777421
128, 3.823066, 523.140338
