Cores, Execution Time, GFLOPs
102, 1.608590, 1243.325225
102, 1.574696, 1270.086104
102, 1.563340, 1279.312424
103, 1.577348, 1267.951051
103, 1.587533, 1259.816535
103, 1.525692, 1310.880542
103, 1.561637, 1280.707190
103, 1.597644, 1251.843497
104, 1.514635, 1320.450570
104, 1.573508, 1271.045533
104, 1.504403, 1329.430977
104, 1.532637, 1304.940635
104, 1.557373, 1284.213588
105, 1.536365, 1301.773659
105, 1.577457, 1267.863078
105, 1.538020, 1300.373227
105, 1.581238, 1264.831819
105, 1.537922, 1300.456150
106, 1.524250, 1312.121084
106, 1.510288, 1324.250446
106, 1.493731, 1338.929391
106, 1.564060, 1278.723107
106, 1.498222, 1334.915739
107, 2.315383, 863.787856
107, 2.255976, 886.534202
107, 2.266678, 882.348711
107, 2.266659, 882.355965
107, 2.296461, 870.905090
108, 1.447744, 1381.459504
108, 1.446649, 1382.505168
108, 1.435857, 1392.896294
108, 1.481060, 1350.384560
108, 1.429086, 1399.496122
109, 1.479389, 1351.909116
109, 1.460964, 1368.959586
109, 1.463954, 1366.163547
109, 1.449167, 1380.103161
109, 1.505973, 1328.045318
110, 1.471066, 1359.558268
110, 1.450321, 1379.004772
110, 1.471461, 1359.193530
110, 1.454591, 1374.957303
110, 1.450925, 1378.431070
111, 1.434580, 1394.136413
111, 1.456809, 1372.863482
111, 1.467130, 1363.205427
111, 1.451606, 1377.784740
111, 1.476176, 1354.851800
112, 1.443607, 1385.418449
112, 1.455178, 1374.401905
112, 1.517782, 1317.712308
112, 1.483946, 1347.758208
112, 1.445840, 1383.279241
113, 1.499595, 1333.693497
113, 1.473295, 1357.501072
113, 1.477792, 1353.370291
113, 1.461885, 1368.096349
113, 1.442323, 1386.652339
114, 1.553662, 1287.281024
114, 1.542542, 1296.561318
114, 1.523616, 1312.666502
114, 1.523309, 1312.931407
114, 1.470820, 1359.786026
115, 1.477938, 1353.236782
115, 1.560958, 1281.264765
115, 1.500648, 1332.757166
115, 1.521975, 1314.082055
115, 1.606527, 1244.921147
116, 1.531461, 1305.942795
116, 1.544273, 1295.108201
116, 1.558309, 1283.442744
116, 1.551719, 1288.893245
116, 1.537868, 1300.501851
117, 1.397603, 1431.021229
117, 1.429972, 1398.628416
117, 1.467456, 1362.903113
117, 1.409262, 1419.182317
117, 1.408271, 1420.181409
118, 1.464949, 1365.235700
118, 1.423314, 1405.171224
118, 1.439305, 1389.559628
118, 1.461700, 1368.270019
118, 1.465695, 1364.540578
119, 1.405426, 1423.056328
119, 1.376090, 1453.393690
119, 1.441900, 1387.058680
119, 1.444668, 1384.401142
119, 1.384910, 1444.136646
120, 1.357661, 1473.122178
120, 1.394190, 1434.524377
120, 1.354573, 1476.479944
120, 1.348292, 1483.358147
120, 1.387866, 1441.061271
121, 1.429841, 1398.756864
121, 1.397682, 1430.940458
121, 1.407317, 1421.144103
121, 1.408536, 1419.914295
121, 1.375743, 1453.759402
122, 1.404754, 1423.737025
122, 1.407222, 1421.239716
122, 1.403581, 1424.926213
122, 1.456395, 1373.253416
122, 1.426833, 1401.705734
123, 1.942441, 1029.632430
123, 2.050642, 975.304413
123, 2.134336, 937.059382
123, 1.941341, 1030.215887
123, 1.967491, 1016.523235
124, 1.706680, 1171.865927
124, 1.632313, 1225.255206
124, 1.561233, 1281.038881
124, 1.769189, 1130.461165
124, 1.682682, 1188.578366
125, 1.601514, 1248.818320
125, 1.406859, 1421.606780
125, 1.448140, 1381.081806
125, 1.599946, 1250.042213
125, 1.458867, 1370.927087
126, 1.352923, 1478.281257
126, 1.374181, 1455.411951
126, 1.309815, 1526.933358
126, 1.387200, 1441.753265
126, 1.368501, 1461.453410
127, 1.380281, 1448.980558
127, 1.350216, 1481.244327
127, 1.349564, 1481.959782
127, 1.323894, 1510.694515
127, 1.292535, 1547.346747
128, 1.242893, 1609.149165
128, 1.323042, 1511.668169
128, 1.308982, 1527.904757
128, 1.345190, 1486.778739
128, 1.245936, 1605.218389
